DATETIME,DEPTH,TEMP
2019-02-14,1.56660000000005,1.02
2019-02-14,2.06660000000005,1.09975
2019-02-15,1,NA
2019-02-15,1.56600000000003,0.960625
2019-02-15,2.06600000000003,1.0155
2019-02-16,1,NA
2019-02-16,1.56380000000001,0.95025
2019-02-16,2.06380000000001,1.02566666666667
2019-02-17,1,NA
2019-02-17,1.56370000000004,0.950375
2019-02-17,2.06370000000004,1.02133333333333
2019-02-18,1,NA
2019-02-18,1.56320000000005,0.950333333333333
2019-02-18,2.06320000000005,1.01895833333333
2019-02-19,1,NA
2019-02-19,1.56120000000004,0.941208333333333
2019-02-19,2.06120000000004,1.022375
2019-02-20,1,NA
2019-02-20,1.56410000000005,0.938791666666667
2019-02-20,2.06410000000005,1.01316666666667
2019-02-21,1,NA
2019-02-21,1.56660000000005,0.923
2019-02-21,2.06660000000005,0.989333333333333
2019-02-22,1,NA
2019-02-22,1.56600000000003,0.92875
2019-02-22,2.06600000000003,0.999541666666667
2019-02-23,1,NA
2019-02-23,1.56660000000005,0.945666666666667
2019-02-23,2.06660000000005,1.01775
2019-02-24,1,NA
2019-02-24,1.59110000000004,0.900208333333333
2019-02-24,2.09110000000004,0.965291666666667
2019-02-25,1,NA
2019-02-25,1.5883,0.822375
2019-02-25,2.0883,0.89325
2019-02-26,1,NA
2019-02-26,1.58920000000001,0.835041666666667
2019-02-26,2.08920000000001,0.923
2019-02-27,1,NA
2019-02-27,1.59340000000003,0.835041666666667
2019-02-27,2.09340000000003,0.913958333333333
2019-02-28,1,NA
2019-02-28,1.5917,0.839583333333333
2019-02-28,2.0917,0.921875
2019-03-01,1,NA
2019-03-01,1.59340000000003,0.865958333333333
2019-03-01,2.09340000000003,0.940125
2019-03-02,1,NA
2019-03-02,1.59700000000004,0.87275
2019-03-02,2.09700000000004,0.964083333333333
2019-03-03,1,NA
2019-03-03,1.59660000000002,0.85675
2019-03-03,2.09660000000002,0.936708333333333
2019-03-04,1,NA
2019-03-04,1.59450000000004,0.840833333333333
2019-03-04,2.09450000000004,0.921833333333333
2019-03-05,1,NA
